NTAX,STRHT,SRATE,NCHR,REPL,MTHD,NODE,real,user,sys
model,50,2000000,0.000001,50000,19,dollo-cdp-fast,cbcb00,0m3.160s,0m2.418s,0m0.021s
model,50,2000000,0.000001,50000,19,paup-dollo-fast-hsearch,cbcb00,0m5.040s,0m4.274s,0m0.010s
model,50,2000000,0.000001,50000,19,paup-dollo-hsearch,cbcb19,0m15.524s,0m14.714s,0m0.005s
model,50,2000000,0.000001,5000,01,dollo-cdp-fast,cbcb21,0m1.051s,0m0.229s,0m0.001s
model,50,2000000,0.000001,5000,01,paup-dollo-fast-hsearch,cbcb21,0m1.848s,0m1.037s,0m0.013s
model,50,2000000,0.000001,5000,01,paup-dollo-hsearch,cbcb18,0m24.686s,0m23.786s,0m0.006s
model,50,2000000,0.000001,50000,20,dollo-cdp-fast,cbcb00,0m3.501s,0m2.724s,0m0.027s
model,50,2000000,0.000001,50000,20,paup-dollo-fast-hsearch,cbcb00,0m5.259s,0m4.478s,0m0.005s
model,50,2000000,0.000001,50000,20,paup-dollo-hsearch,cbcb04,1m11.878s,1m10.383s,0m0.132s
model,50,2000000,0.000001,50000,21,dollo-cdp-fast,cbcb00,0m3.400s,0m2.649s,0m0.025s
model,50,2000000,0.000001,50000,21,paup-dollo-fast-hsearch,cbcb00,0m5.806s,0m5.024s,0m0.018s
model,50,2000000,0.000001,50000,21,paup-dollo-hsearch,cbcb04,1m15.926s,1m15.346s,0m0.012s
model,50,2000000,0.000001,50000,22,dollo-cdp-fast,cbcb16,0m2.824s,0m2.069s,0m0.026s
model,50,2000000,0.000001,50000,22,paup-dollo-fast-hsearch,cbcb16,0m4.805s,0m4.001s,0m0.006s
model,50,2000000,0.000001,50000,22,paup-dollo-hsearch,cbcb04,1m40.821s,1m39.643s,0m0.008s
model,50,2000000,0.000001,50000,23,dollo-cdp-fast,cbcb16,0m4.094s,0m3.124s,0m0.018s
model,50,2000000,0.000001,50000,23,paup-dollo-fast-hsearch,cbcb16,0m6.374s,0m5.574s,0m0.008s
model,50,2000000,0.000001,50000,23,paup-dollo-hsearch,cbcb20,2m40.460s,2m39.038s,0m0.007s
model,50,2000000,0.000001,50000,24,dollo-cdp-fast,cbcb16,0m3.876s,0m3.063s,0m0.024s
model,50,2000000,0.000001,50000,24,paup-dollo-fast-hsearch,cbcb16,0m4.451s,0m3.656s,0m0.004s
model,50,2000000,0.000001,50000,24,paup-dollo-hsearch,cbcb17,1m33.459s,1m32.282s,0m0.006s
model,50,2000000,0.000001,50000,25,dollo-cdp-fast,cbcb00,0m3.645s,0m2.876s,0m0.040s
model,50,2000000,0.000001,50000,25,paup-dollo-fast-hsearch,cbcb00,0m6.363s,0m5.519s,0m0.046s
model,50,2000000,0.000001,50000,25,paup-dollo-hsearch,cbcb04,2m27.720s,2m26.294s,0m0.008s
model,50,2000000,0.000001,5000,02,dollo-cdp-fast,cbcb21,0m1.119s,0m0.327s,0m0.009s
model,50,2000000,0.000001,5000,02,paup-dollo-fast-hsearch,cbcb21,0m1.470s,0m1.217s,0m0.009s
model,50,2000000,0.000001,5000,02,paup-dollo-hsearch,cbcb18,0m36.258s,0m35.364s,0m0.004s
model,50,2000000,0.000001,5000,03,dollo-cdp-fast,cbcb21,0m0.959s,0m0.259s,0m0.014s
model,50,2000000,0.000001,5000,03,paup-dollo-fast-hsearch,cbcb21,0m2.169s,0m1.352s,0m0.012s
model,50,2000000,0.000001,5000,03,paup-dollo-hsearch,cbcb18,0m32.383s,0m31.440s,0m0.025s
model,50,2000000,0.000001,5000,04,dollo-cdp-fast,cbcb00,0m1.058s,0m0.281s,0m0.003s
model,50,2000000,0.000001,5000,04,paup-dollo-fast-hsearch,cbcb00,0m2.147s,0m1.391s,0m0.005s
model,50,2000000,0.000001,5000,04,paup-dollo-hsearch,cbcb18,0m30.484s,0m29.506s,0m0.039s
model,50,2000000,0.000001,5000,05,dollo-cdp-fast,cbcb00,0m0.941s,0m0.197s,0m0.003s
model,50,2000000,0.000001,5000,05,paup-dollo-fast-hsearch,cbcb00,0m2.243s,0m1.492s,0m0.003s
model,50,2000000,0.000001,5000,05,paup-dollo-hsearch,cbcb18,0m42.085s,0m41.091s,0m0.019s
model,50,2000000,0.000001,5000,06,dollo-cdp-fast,cbcb00,0m0.951s,0m0.193s,0m0.003s
model,50,2000000,0.000001,5000,06,paup-dollo-fast-hsearch,cbcb00,0m1.932s,0m1.190s,0m0.003s
model,50,2000000,0.000001,5000,06,paup-dollo-hsearch,cbcb19,0m23.809s,0m22.965s,0m0.005s
model,50,2000000,0.000001,5000,07,dollo-cdp-fast,cbcb00,0m0.999s,0m0.262s,0m0.002s
model,50,2000000,0.000001,5000,07,paup-dollo-fast-hsearch,cbcb00,0m1.925s,0m1.178s,0m0.002s
model,50,2000000,0.000001,5000,07,paup-dollo-hsearch,cbcb19,0m25.393s,0m24.560s,0m0.005s
model,50,2000000,0.000001,5000,08,dollo-cdp-fast,cbcb00,0m0.997s,0m0.242s,0m0.009s
model,50,2000000,0.000001,5000,08,paup-dollo-fast-hsearch,cbcb00,0m1.647s,0m0.903s,0m0.006s
model,50,2000000,0.000001,5000,08,paup-dollo-hsearch,cbcb19,0m13.059s,0m12.277s,0m0.005s
model,50,2000000,0.000001,5000,09,dollo-cdp-fast,cbcb00,0m0.968s,0m0.299s,0m0.004s
model,50,2000000,0.000001,5000,09,paup-dollo-fast-hsearch,cbcb00,0m1.956s,0m1.207s,0m0.007s
model,50,2000000,0.000001,5000,09,paup-dollo-hsearch,cbcb19,0m29.824s,0m28.968s,0m0.005s
model,50,2000000,0.000001,5000,10,dollo-cdp-fast,cbcb00,0m1.050s,0m0.269s,0m0.007s
model,50,2000000,0.000001,5000,10,paup-dollo-fast-hsearch,cbcb00,0m0.916s,0m0.726s,0m0.006s
model,50,2000000,0.000001,5000,10,paup-dollo-hsearch,cbcb19,0m19.325s,0m18.500s,0m0.007s
model,50,2000000,0.000001,5000,11,dollo-cdp-fast,cbcb00,0m0.926s,0m0.215s,0m0.003s
model,50,2000000,0.000001,5000,11,paup-dollo-fast-hsearch,cbcb00,0m2.047s,0m1.275s,0m0.005s
model,50,2000000,0.000001,5000,11,paup-dollo-hsearch,cbcb19,0m31.738s,0m30.875s,0m0.009s
model,50,2000000,0.000001,5000,12,dollo-cdp-fast,cbcb00,0m0.884s,0m0.199s,0m0.007s
model,50,2000000,0.000001,5000,12,paup-dollo-fast-hsearch,cbcb00,0m2.440s,0m1.670s,0m0.008s
model,50,2000000,0.000001,5000,12,paup-dollo-hsearch,cbcb19,0m43.016s,0m42.023s,0m0.007s
model,50,2000000,0.000001,5000,13,dollo-cdp-fast,cbcb00,0m1.015s,0m0.265s,0m0.004s
model,50,2000000,0.000001,5000,13,paup-dollo-fast-hsearch,cbcb00,0m1.583s,0m0.833s,0m0.007s
model,50,2000000,0.000001,5000,13,paup-dollo-hsearch,cbcb19,0m23.745s,0m22.905s,0m0.006s
model,50,2000000,0.000001,5000,14,dollo-cdp-fast,cbcb00,0m0.958s,0m0.240s,0m0.001s
model,50,2000000,0.000001,5000,14,paup-dollo-fast-hsearch,cbcb00,0m2.089s,0m1.340s,0m0.006s
model,50,2000000,0.000001,5000,14,paup-dollo-hsearch,cbcb19,0m32.165s,0m31.266s,0m0.009s
model,50,2000000,0.000001,5000,15,dollo-cdp-fast,cbcb00,0m0.942s,0m0.229s,0m0.003s
model,50,2000000,0.000001,5000,15,paup-dollo-fast-hsearch,cbcb00,0m1.995s,0m1.235s,0m0.008s
model,50,2000000,0.000001,5000,15,paup-dollo-hsearch,cbcb19,0m31.350s,0m30.469s,0m0.007s
model,50,2000000,0.000001,5000,16,dollo-cdp-fast,cbcb00,0m0.978s,0m0.210s,0m0.002s
model,50,2000000,0.000001,5000,16,paup-dollo-fast-hsearch,cbcb00,0m1.704s,0m0.955s,0m0.003s
model,50,2000000,0.000001,5000,16,paup-dollo-hsearch,cbcb19,0m21.957s,0m21.140s,0m0.005s
model,50,2000000,0.000001,5000,17,dollo-cdp-fast,cbcb15,0m0.951s,0m0.228s,0m0.007s
model,50,2000000,0.000001,5000,17,paup-dollo-fast-hsearch,cbcb15,0m1.731s,0m0.950s,0m0.007s
model,50,2000000,0.000001,5000,17,paup-dollo-hsearch,cbcb19,0m26.243s,0m25.406s,0m0.006s
model,50,2000000,0.000001,5000,18,dollo-cdp-fast,cbcb15,0m0.911s,0m0.170s,0m0.004s
model,50,2000000,0.000001,5000,18,paup-dollo-fast-hsearch,cbcb15,0m2.198s,0m1.409s,0m0.009s
model,50,2000000,0.000001,5000,18,paup-dollo-hsearch,cbcb19,0m27.593s,0m27.286s,0m0.005s
model,50,2000000,0.000001,5000,19,dollo-cdp-fast,cbcb15,0m0.874s,0m0.151s,0m0.001s
model,50,2000000,0.000001,5000,19,paup-dollo-fast-hsearch,cbcb15,0m2.577s,0m1.791s,0m0.005s
model,50,2000000,0.000001,5000,19,paup-dollo-hsearch,cbcb19,0m16.803s,0m15.986s,0m0.007s
model,50,2000000,0.000001,500,01,dollo-cdp-fast,cbcb20,0m0.734s,0m0.017s,0m0.000s
model,50,2000000,0.000001,500,01,paup-dollo-fast-hsearch,cbcb20,0m1.360s,0m0.605s,0m0.007s
model,50,2000000,0.000001,500,01,paup-dollo-hsearch,cbcb17,0m6.053s,0m5.193s,0m0.004s
model,50,2000000,0.000001,5000,20,dollo-cdp-fast,cbcb15,0m0.892s,0m0.164s,0m0.004s
model,50,2000000,0.000001,5000,20,paup-dollo-fast-hsearch,cbcb15,0m2.049s,0m1.266s,0m0.004s
model,50,2000000,0.000001,5000,20,paup-dollo-hsearch,cbcb19,0m27.428s,0m26.578s,0m0.006s
model,50,2000000,0.000001,5000,21,dollo-cdp-fast,cbcb15,0m0.883s,0m0.171s,0m0.002s
model,50,2000000,0.000001,5000,21,paup-dollo-fast-hsearch,cbcb15,0m2.083s,0m1.297s,0m0.008s
model,50,2000000,0.000001,5000,21,paup-dollo-hsearch,cbcb19,0m17.844s,0m17.038s,0m0.009s
model,50,2000000,0.000001,5000,22,dollo-cdp-fast,cbcb15,0m0.965s,0m0.218s,0m0.003s
model,50,2000000,0.000001,5000,22,paup-dollo-fast-hsearch,cbcb15,0m1.735s,0m0.943s,0m0.005s
model,50,2000000,0.000001,5000,22,paup-dollo-hsearch,cbcb19,0m18.743s,0m17.914s,0m0.008s
model,50,2000000,0.000001,5000,23,dollo-cdp-fast,cbcb15,0m0.991s,0m0.302s,0m0.005s
model,50,2000000,0.000001,5000,23,paup-dollo-fast-hsearch,cbcb15,0m2.128s,0m1.341s,0m0.006s
model,50,2000000,0.000001,5000,23,paup-dollo-hsearch,cbcb19,0m42.627s,0m41.618s,0m0.004s
model,50,2000000,0.000001,5000,24,dollo-cdp-fast,cbcb15,0m0.951s,0m0.185s,0m0.002s
model,50,2000000,0.000001,5000,24,paup-dollo-fast-hsearch,cbcb15,0m1.839s,0m1.065s,0m0.003s
model,50,2000000,0.000001,5000,24,paup-dollo-hsearch,cbcb19,0m10.666s,0m9.884s,0m0.005s
model,50,2000000,0.000001,5000,25,dollo-cdp-fast,cbcb15,0m0.988s,0m0.250s,0m0.005s
model,50,2000000,0.000001,5000,25,paup-dollo-fast-hsearch,cbcb15,0m1.774s,0m1.021s,0m0.007s
model,50,2000000,0.000001,5000,25,paup-dollo-hsearch,cbcb19,0m29.942s,0m29.079s,0m0.006s
model,50,2000000,0.000001,500,02,dollo-cdp-fast,cbcb20,0m0.816s,0m0.026s,0m0.002s
model,50,2000000,0.000001,500,02,paup-dollo-fast-hsearch,cbcb20,0m1.079s,0m0.328s,0m0.004s
model,50,2000000,0.000001,500,02,paup-dollo-hsearch,cbcb17,0m9.491s,0m8.647s,0m0.006s
model,50,2000000,0.000001,500,03,dollo-cdp-fast,cbcb20,0m0.796s,0m0.016s,0m0.001s
model,50,2000000,0.000001,500,03,paup-dollo-fast-hsearch,cbcb20,0m1.379s,0m1.150s,0m0.008s
model,50,2000000,0.000001,500,03,paup-dollo-hsearch,cbcb17,0m9.737s,0m8.894s,0m0.007s
model,50,2000000,0.000001,500,04,dollo-cdp-fast,cbcb20,0m0.812s,0m0.022s,0m0.001s
model,50,2000000,0.000001,500,04,paup-dollo-fast-hsearch,cbcb20,0m1.122s,0m0.351s,0m0.006s
model,50,2000000,0.000001,500,04,paup-dollo-hsearch,cbcb17,0m8.172s,0m7.312s,0m0.007s
model,50,2000000,0.000001,500,05,dollo-cdp-fast,cbcb20,0m0.789s,0m0.014s,0m0.004s
model,50,2000000,0.000001,500,05,paup-dollo-fast-hsearch,cbcb20,0m1.333s,0m0.583s,0m0.004s
model,50,2000000,0.000001,500,05,paup-dollo-hsearch,cbcb18,0m5.938s,0m5.195s,0m0.005s
model,50,2000000,0.000001,500,06,dollo-cdp-fast,cbcb20,0m0.777s,0m0.024s,0m0.000s
model,50,2000000,0.000001,500,06,paup-dollo-fast-hsearch,cbcb20,0m1.043s,0m0.279s,0m0.003s
model,50,2000000,0.000001,500,06,paup-dollo-hsearch,cbcb18,0m7.511s,0m6.763s,0m0.004s
model,50,2000000,0.000001,500,07,dollo-cdp-fast,cbcb20,0m0.751s,0m0.017s,0m0.001s
model,50,2000000,0.000001,500,07,paup-dollo-fast-hsearch,cbcb20,0m1.108s,0m0.342s,0m0.004s
model,50,2000000,0.000001,500,07,paup-dollo-hsearch,cbcb18,0m4.704s,0m3.968s,0m0.005s
model,50,2000000,0.000001,500,08,dollo-cdp-fast,cbcb20,0m0.669s,0m0.016s,0m0.000s
model,50,2000000,0.000001,500,08,paup-dollo-fast-hsearch,cbcb20,0m0.974s,0m0.719s,0m0.005s
model,50,2000000,0.000001,500,08,paup-dollo-hsearch,cbcb18,0m6.795s,0m6.029s,0m0.003s
model,50,2000000,0.000001,500,09,dollo-cdp-fast,cbcb20,0m0.772s,0m0.021s,0m0.002s
model,50,2000000,0.000001,500,09,paup-dollo-fast-hsearch,cbcb20,0m1.747s,0m1.009s,0m0.004s
model,50,2000000,0.000001,500,09,paup-dollo-hsearch,cbcb18,0m14.246s,0m13.358s,0m0.004s
model,50,2000000,0.000001,500,10,dollo-cdp-fast,cbcb20,0m0.683s,0m0.016s,0m0.001s
model,50,2000000,0.000001,500,10,paup-dollo-fast-hsearch,cbcb20,0m1.237s,0m0.456s,0m0.006s
model,50,2000000,0.000001,500,10,paup-dollo-hsearch,cbcb18,0m7.716s,0m6.950s,0m0.003s
model,50,2000000,0.000001,500,11,dollo-cdp-fast,cbcb20,0m0.704s,0m0.015s,0m0.000s
model,50,2000000,0.000001,500,11,paup-dollo-fast-hsearch,cbcb20,0m1.275s,0m1.035s,0m0.006s
model,50,2000000,0.000001,500,11,paup-dollo-hsearch,cbcb18,0m9.170s,0m8.378s,0m0.003s
model,50,2000000,0.000001,500,12,dollo-cdp-fast,cbcb20,0m0.746s,0m0.015s,0m0.002s
model,50,2000000,0.000001,500,12,paup-dollo-fast-hsearch,cbcb20,0m1.395s,0m0.657s,0m0.008s
model,50,2000000,0.000001,500,12,paup-dollo-hsearch,cbcb18,0m8.419s,0m7.652s,0m0.005s
model,50,2000000,0.000001,500,13,dollo-cdp-fast,cbcb20,0m0.749s,0m0.016s,0m0.004s
model,50,2000000,0.000001,500,13,paup-dollo-fast-hsearch,cbcb20,0m0.617s,0m0.390s,0m0.007s
model,50,2000000,0.000001,500,13,paup-dollo-hsearch,cbcb18,0m5.721s,0m4.972s,0m0.006s
model,50,2000000,0.000001,500,14,dollo-cdp-fast,cbcb20,0m0.779s,0m0.013s,0m0.001s
model,50,2000000,0.000001,500,14,paup-dollo-fast-hsearch,cbcb20,0m1.221s,0m1.002s,0m0.006s
model,50,2000000,0.000001,500,14,paup-dollo-hsearch,cbcb18,0m7.945s,0m7.172s,0m0.007s
model,50,2000000,0.000001,500,15,dollo-cdp-fast,cbcb20,0m0.760s,0m0.019s,0m0.001s
model,50,2000000,0.000001,500,15,paup-dollo-fast-hsearch,cbcb20,0m1.506s,0m0.757s,0m0.007s
model,50,2000000,0.000001,500,15,paup-dollo-hsearch,cbcb15,0m17.197s,0m16.372s,0m0.008s
model,50,2000000,0.000001,500,16,dollo-cdp-fast,cbcb20,0m0.726s,0m0.012s,0m0.002s
model,50,2000000,0.000001,500,16,paup-dollo-fast-hsearch,cbcb20,0m1.750s,0m1.011s,0m0.003s
model,50,2000000,0.000001,500,16,paup-dollo-hsearch,cbcb15,0m7.971s,0m7.200s,0m0.006s
model,50,2000000,0.000001,500,17,dollo-cdp-fast,cbcb20,0m0.787s,0m0.016s,0m0.001s
model,50,2000000,0.000001,500,17,paup-dollo-fast-hsearch,cbcb20,0m1.313s,0m0.539s,0m0.006s
model,50,2000000,0.000001,500,17,paup-dollo-hsearch,cbcb17,0m7.799s,0m6.972s,0m0.005s
model,50,2000000,0.000001,500,18,dollo-cdp-fast,cbcb20,0m0.713s,0m0.021s,0m0.000s
model,50,2000000,0.000001,500,18,paup-dollo-fast-hsearch,cbcb20,0m1.144s,0m0.365s,0m0.005s
model,50,2000000,0.000001,500,18,paup-dollo-hsearch,cbcb18,0m6.538s,0m5.787s,0m0.008s
model,50,2000000,0.000001,500,19,dollo-cdp-fast,cbcb20,0m0.830s,0m0.019s,0m0.001s
model,50,2000000,0.000001,500,19,paup-dollo-fast-hsearch,cbcb20,0m1.156s,0m0.389s,0m0.005s
model,50,2000000,0.000001,500,19,paup-dollo-hsearch,cbcb18,0m5.912s,0m5.172s,0m0.004s
model,50,2000000,0.000001,500,20,dollo-cdp-fast,cbcb20,0m0.711s,0m0.012s,0m0.001s
model,50,2000000,0.000001,500,20,paup-dollo-fast-hsearch,cbcb20,0m1.923s,0m1.645s,0m0.008s
model,50,2000000,0.000001,500,20,paup-dollo-hsearch,cbcb18,0m11.422s,0m10.606s,0m0.006s
model,50,2000000,0.000001,500,21,dollo-cdp-fast,cbcb20,0m0.782s,0m0.021s,0m0.000s
model,50,2000000,0.000001,500,21,paup-dollo-fast-hsearch,cbcb20,0m1.190s,0m0.429s,0m0.008s
model,50,2000000,0.000001,500,21,paup-dollo-hsearch,cbcb18,0m7.170s,0m6.424s,0m0.005s
model,50,2000000,0.000001,500,22,dollo-cdp-fast,cbcb20,0m0.772s,0m0.016s,0m0.003s
model,50,2000000,0.000001,500,22,paup-dollo-fast-hsearch,cbcb20,0m1.052s,0m0.289s,0m0.006s
model,50,2000000,0.000001,500,22,paup-dollo-hsearch,cbcb18,0m7.381s,0m6.618s,0m0.005s
model,50,2000000,0.000001,500,23,dollo-cdp-fast,cbcb21,0m0.776s,0m0.025s,0m0.001s
model,50,2000000,0.000001,500,23,paup-dollo-fast-hsearch,cbcb21,0m1.271s,0m0.534s,0m0.007s
model,50,2000000,0.000001,500,23,paup-dollo-hsearch,cbcb18,0m12.684s,0m11.848s,0m0.004s
model,50,2000000,0.000001,500,24,dollo-cdp-fast,cbcb21,0m0.778s,0m0.033s,0m0.001s
model,50,2000000,0.000001,500,24,paup-dollo-fast-hsearch,cbcb21,0m0.951s,0m0.207s,0m0.007s
model,50,2000000,0.000001,500,24,paup-dollo-hsearch,cbcb18,0m6.196s,0m5.436s,0m0.006s
model,50,2000000,0.000001,500,25,dollo-cdp-fast,cbcb21,0m0.804s,0m0.032s,0m0.001s
model,50,2000000,0.000001,500,25,paup-dollo-fast-hsearch,cbcb21,0m1.007s,0m0.254s,0m0.006s
model,50,2000000,0.000001,500,25,paup-dollo-hsearch,cbcb18,0m6.786s,0m6.014s,0m0.003s
